<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_quelling_blade_icon.png"/>;<img src="dota_deck_quelling_blade_infobox.png" style="padding: 5px"/><img src="dota_deck_quelling_blade_ability_1.png" style="padding: 5px"/><img src="dota_deck_quelling_blade_ability_2.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Quelling_Blade" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_ring_of_protection_icon.png"/>;<img src="dota_deck_ring_of_protection_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Ring_of_Protection" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_infused_raindrops_icon.png"/>;<img src="dota_deck_infused_raindrops_infobox.png" style="padding: 5px"/><img src="dota_deck_infused_raindrops_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Infused_Raindrops" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_orb_of_venom_icon.png"/>;<img src="dota_deck_orb_of_venom_infobox.png" style="padding: 5px"/><img src="dota_deck_orb_of_venom_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Orb_of_Venom" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_blight_stone_icon.png"/>;<img src="dota_deck_blight_stone_infobox.png" style="padding: 5px"/><img src="dota_deck_blight_stone_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Blight_Stone" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_blades_of_attack_icon.png"/>;<img src="dota_deck_blades_of_attack_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Blades_of_Attack" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_gloves_of_haste_icon.png"/>;<img src="dota_deck_gloves_of_haste_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Gloves_of_Haste" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_chainmail_icon.png"/>;<img src="dota_deck_chainmail_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Chainmail" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_quarterstaff_icon.png"/>;<img src="dota_deck_quarterstaff_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Quarterstaff" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_helm_of_iron_will_icon.png"/>;<img src="dota_deck_helm_of_iron_will_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Helm_of_Iron_Will" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_blitz_knuckles_icon.png"/>;<img src="dota_deck_blitz_knuckles_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Blitz_Knuckles" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_broadsword_icon.png"/>;<img src="dota_deck_broadsword_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Broadsword" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_javelin_icon.png"/>;<img src="dota_deck_javelin_infobox.png" style="padding: 5px"/><img src="dota_deck_javelin_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Javelin" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_claymore_icon.png"/>;<img src="dota_deck_claymore_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Claymore" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_mithril_hammer_icon.png"/>;<img src="dota_deck_mithril_hammer_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Mithril_Hammer" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Equipment
