<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_dragon_lance_icon.png"/>;<img src="dota_deck_dragon_lance_infobox.png" style="padding: 5px"/><img src="dota_deck_dragon_lance_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Dragon_Lance" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_kaya_icon.png"/>;<img src="dota_deck_kaya_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Kaya" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_sange_icon.png"/>;<img src="dota_deck_sange_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Sange" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_yasha_icon.png"/>;<img src="dota_deck_yasha_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Yasha" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_mage_slayer_icon.png"/>;<img src="dota_deck_mage_slayer_infobox.png" style="padding: 5px"/><img src="dota_deck_mage_slayer_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Mage_Slayer" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_echo_sabre_icon.png"/>;<img src="dota_deck_echo_sabre_infobox.png" style="padding: 5px"/><img src="dota_deck_echo_sabre_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Echo_Sabre" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_maelstrom_icon.png"/>;<img src="dota_deck_maelstrom_infobox.png" style="padding: 5px"/><img src="dota_deck_maelstrom_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Maelstrom" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_diffusal_blade_icon.png"/>;<img src="dota_deck_diffusal_blade_infobox.png" style="padding: 5px"/><img src="dota_deck_diffusal_blade_ability_1.png" style="padding: 5px"/><img src="dota_deck_diffusal_blade_ability_2.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Diffusal_Blade" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_heavens_halberd_icon.png"/>;<img src="dota_deck_heavens_halberd_infobox.png" style="padding: 5px"/><img src="dota_deck_heavens_halberd_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Heaven%27s_Halberd" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_kaya_and_sange_icon.png"/>;<img src="dota_deck_kaya_and_sange_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Kaya_and_Sange" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_sange_and_yasha_icon.png"/>;<img src="dota_deck_sange_and_yasha_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Sange_and_Yasha" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_yasha_and_kaya_icon.png"/>;<img src="dota_deck_yasha_and_kaya_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Yasha_and_Kaya" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_satanic_icon.png"/>;<img src="dota_deck_satanic_infobox.png" style="padding: 5px"/><img src="dota_deck_satanic_ability_1.png" style="padding: 5px"/><img src="dota_deck_satanic_ability_2.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Satanic" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_eye_of_skadi_icon.png"/>;<img src="dota_deck_eye_of_skadi_infobox.png" style="padding: 5px"/><img src="dota_deck_eye_of_skadi_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Eye_of_Skadi" style="font-weight: 700">Wiki Page</a>;Dota::Items::Upgraded::Artifacts
