<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_observer_ward_icon.png"/>;<img src="dota_deck_observer_ward_infobox.png" style="padding: 5px"/><img src="dota_deck_observer_ward_ability_1.png" style="padding: 5px"/><img src="dota_deck_observer_ward_ability_2.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Observer_Ward" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_clarity_icon.png"/>;<img src="dota_deck_clarity_infobox.png" style="padding: 5px"/><img src="dota_deck_clarity_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Clarity" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_sentry_ward_icon.png"/>;<img src="dota_deck_sentry_ward_infobox.png" style="padding: 5px"/><img src="dota_deck_sentry_ward_ability_1.png" style="padding: 5px"/><img src="dota_deck_sentry_ward_ability_2.png" style="padding: 5px"/><img src="dota_deck_sentry_ward_ability_3.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Sentry_Ward" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_smoke_of_deceit_icon.png"/>;<img src="dota_deck_smoke_of_deceit_infobox.png" style="padding: 5px"/><img src="dota_deck_smoke_of_deceit_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Smoke_of_Deceit" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_enchanted_mango_icon.png"/>;<img src="dota_deck_enchanted_mango_infobox.png" style="padding: 5px"/><img src="dota_deck_enchanted_mango_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Enchanted_Mango" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_faerie_fire_icon.png"/>;<img src="dota_deck_faerie_fire_infobox.png" style="padding: 5px"/><img src="dota_deck_faerie_fire_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Faerie_Fire" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_tome_of_knowledge_icon.png"/>;<img src="dota_deck_tome_of_knowledge_infobox.png" style="padding: 5px"/><img src="dota_deck_tome_of_knowledge_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Tome_of_Knowledge" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_dust_of_appearance_icon.png"/>;<img src="dota_deck_dust_of_appearance_infobox.png" style="padding: 5px"/><img src="dota_deck_dust_of_appearance_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Dust_of_Appearance" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_tango_icon.png"/>;<img src="dota_deck_tango_infobox.png" style="padding: 5px"/><img src="dota_deck_tango_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Tango" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_town_portal_scroll_icon.png"/>;<img src="dota_deck_town_portal_scroll_infobox.png" style="padding: 5px"/><img src="dota_deck_town_portal_scroll_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Town_Portal_Scroll" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_healing_salve_icon.png"/>;<img src="dota_deck_healing_salve_infobox.png" style="padding: 5px"/><img src="dota_deck_healing_salve_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Healing_Salve" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_bottle_icon.png"/>;<img src="dota_deck_bottle_infobox.png" style="padding: 5px"/><img src="dota_deck_bottle_ability_1.png" style="padding: 5px"/><img src="dota_deck_bottle_ability_2.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Bottle" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_aghanims_shard_icon.png"/>;<img src="dota_deck_aghanims_shard_infobox.png" style="padding: 5px"/><img src="dota_deck_aghanims_shard_ability_1.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Aghanim%27s_Shard" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Consumables
